postcode,region,location_count,total_tiv,avg_risk_score
EC98 3HU,Greater London,1,1263178.58,36.528
L30 4BV,North West,1,1262769.55,14.049
GU23 5TJ,South East,1,1262552.31,50.575
ST32 7DM,West Midlands,1,1262396.37,50.575
WN91 5SH,North West,1,1262190.08,18.263
NN34 5VN,East Midlands,1,1261531.65,36.524
BS34 3ZK,South West,1,1259929.1,50.568
SO68 8ND,South East,1,1259885.66,21.07
RG65 2VV,South East,1,1259519.33,14.046
PO1 8EG,South East,1,1257993.85,50.562
BL70 5NH,North West,1,1257652.22,16.854
AB27 5MW,Scotland,1,1256954.09,33.706
NG23 5NN,East Midlands,1,1256429.83,21.066
DD5 4EC,Scotland,1,1254532.85,33.701
RH79 3MA,South East,1,1254133.02,42.126
EX85 7CE,South West,1,1253506.43,16.85
SE88 6GH,Greater London,1,1253465.33,28.083
GL36 6GU,South West,1,1253464.18,16.85
SA59 4WS,Wales,1,1252712.33,14.041
CO24 8JE,East of England,1,1252589.2,54.759
SE5 8BC,Greater London,1,1251989.27,33.697
NE77 5JC,North East,1,1249857.85,18.25
SY78 6CF,Wales,1,1248856.97,33.691
BH40 1MA,South West,1,1247453.83,14.037
BT92 6TM,Northern Ireland,1,1246866.73,50.53
RG52 8TZ,South East,1,1246865.26,16.843
OX31 4HV,South East,1,1245479.12,28.07
W68 4WJ,Greater London,1,1244818.83,28.069
WN59 4NT,North West,1,1244818.2,67.366
PL1 3EU,South West,1,1243140.91,15.436
BT38 4GE,Northern Ireland,1,1242142.33,36.484
E93 2NC,Greater London,1,1241572.53,28.064
AL67 3KP,East of England,1,1241020.08,30.869
EH47 1VZ,Scotland,1,1240704.4,67.35
BS27 5AK,South West,1,1240469.71,54.721
DD17 8AT,Scotland,1,1240217.26,16.837
GU93 6GH,South East,1,1240146.9,33.674
L23 7WT,North West,1,1239999.42,16.837
NW56 1UC,Greater London,1,1239914.42,42.092
BD24 3TV,Yorkshire and the Humber,1,1239551.7,36.479
LU85 2CD,East of England,1,1239092.38,36.478
CH17 2PD,North West,1,1238895.88,36.477
BH80 7TG,South West,1,1238607.2,36.477
CV19 5GM,West Midlands,1,1236906.31,28.056
NN86 5TA,East Midlands,1,1236653.18,28.056
WV75 3ER,West Midlands,1,1236105.45,16.833
AB32 5XG,Scotland,1,1235712.87,21.041
N76 2PD,Greater London,1,1235649.95,18.235
NP34 4TE,Wales,1,1234861.78,54.703
YO65 2PJ,Yorkshire and the Humber,1,1234207.69,36.467
DY61 6TH,West Midlands,1,1233716.59,54.7
LS18 1GM,Yorkshire and the Humber,1,1233274.78,16.83
NW10 7CE,Greater London,1,1233036.42,16.83
DE27 8KS,East Midlands,1,1231437.75,33.657
NW66 8SG,Greater London,1,1231012.98,28.047
CH10 7TE,North West,1,1230460.71,50.482
SW2 7BM,Greater London,1,1229544.44,16.827
CB10 2UA,East of England,1,1228853.33,36.456
GL73 6BY,South West,1,1228616.13,36.456
DE36 7UP,East Midlands,1,1228089.22,50.475
EH71 2FK,Scotland,1,1227794.48,36.454
BA20 3DB,South West,1,1227579.04,56.082
E91 8YP,Greater London,1,1227301.38,14.02
CH72 7ER,North West,1,1227024.95,21.03
PO55 7VT,South East,1,1226495.14,33.647
PA8 2VA,Scotland,1,1226117.22,33.646
W94 2ED,Greater London,1,1225393.77,67.29
WA52 2FV,North West,1,1224920.11,14.018
RH79 1WH,South East,1,1223816.79,14.017
DE24 3DA,East Midlands,1,1223792.14,50.463
EC86 1HE,Greater London,1,1223422.61,16.821
GU80 7UZ,South East,1,1223336.81,54.667
TS47 6AY,North East,1,1222877.15,16.82
BT24 7XT,Northern Ireland,1,1222190.54,50.458
S92 3CP,Yorkshire and the Humber,1,1221395.57,36.44
LE42 2UZ,East Midlands,1,1221020.51,33.636
EC96 3ZV,Greater London,1,1220887.39,16.818
WV65 5TC,West Midlands,1,1220367.9,42.044
BL2 8DM,North West,1,1220248.44,46.248
AB10 4NB,Scotland,1,1219616.62,14.014
SW28 5FZ,Greater London,1,1217465.1,28.025
PA63 1JJ,Scotland,1,1216261.95,50.441
NW39 3AG,Greater London,1,1216191.61,30.825
TR85 5XK,South West,1,1215320.35,61.646
SE2 4RR,Greater London,1,1214381.93,28.019
WA97 6PP,North West,1,1214267.2,15.411
B10 3WW,West Midlands,1,1213996.44,33.623
LE11 7UP,East Midlands,1,1213067.17,14.009
WC62 2FR,Greater London,1,1212656.19,50.43
N94 3EY,Greater London,1,1212544.78,16.81
BL72 5AK,North West,1,1212062.71,54.631
L58 3TF,North West,1,1211692.92,16.809
NR47 3DU,East of England,1,1211387.56,50.426
BL41 7FG,North West,1,1211231.25,36.419
SR20 8BP,North East,1,1211115.86,18.209
W35 2PS,Greater London,1,1211081.76,36.418
RG91 4BX,South East,1,1207432.24,36.41
S81 5AS,Yorkshire and the Humber,1,1207268.47,21.006
SE35 6YS,Greater London,1,1206255.08,16.804
WV17 3FA,West Midlands,1,1206232.94,14.003
DD2 5GN,Scotland,1,1206116.68,16.804
SW17 6FX,Greater London,1,1205813.67,18.203
EX85 6EZ,South West,1,1205099.7,67.21
TR36 2GA,South West,1,1204489.54,16.802
NG84 3CJ,East Midlands,1,1203403.16,33.602
BT24 1FP,Northern Ireland,1,1203023.61,50.401
GU23 8XJ,South East,1,1203003.92,14.0
W29 5SB,Greater London,1,1202351.34,14.0
RG33 3VE,South East,1,1202325.28,16.8
GL57 4NX,South West,1,1202316.97,54.599
OX22 4VM,South East,1,1202260.22,30.799
PR81 4HU,North West,1,1201804.0,27.999
BB41 3KA,North West,1,1201645.25,13.999
SA16 3DC,Wales,1,1201224.67,33.597
CV28 8VB,West Midlands,1,1200776.12,16.798
WV96 2EG,West Midlands,1,1199147.38,16.797
NN80 4WR,East Midlands,1,1198195.89,20.994
G20 3JR,Scotland,1,1197849.15,16.795
B94 8FS,West Midlands,1,1197458.51,33.59
SW28 5AU,Greater London,1,1197190.04,41.986
NN30 7ZF,East Midlands,1,1196758.37,33.588
IV27 8EF,Scotland,1,1196721.53,50.382
SE55 7VT,Greater London,1,1195494.97,15.393
GU38 2SB,South East,1,1195243.53,50.378
NE68 5PT,North East,1,1194443.46,33.584
EC41 4UD,Greater London,1,1193511.98,27.985
HG5 3PC,Yorkshire and the Humber,1,1193436.24,18.19
DN33 1BS,Yorkshire and the Humber,1,1193357.26,13.992
B41 3HV,West Midlands,1,1193063.1,41.976
N44 6MM,Greater London,1,1191904.32,27.982
BL43 7YC,North West,1,1191723.37,18.188
SY3 1CH,Wales,1,1190300.53,18.187
E10 8ES,Greater London,1,1189459.71,18.186
EX56 3HT,South West,1,1189221.14,16.787
PO27 1DA,South East,1,1189098.51,41.966
SO24 1KK,South East,1,1188017.28,27.976
EC56 7RZ,Greater London,1,1186302.16,50.351
BT81 6EM,Northern Ireland,1,1185716.59,13.986
DY17 6KK,West Midlands,1,1185610.59,62.936
BL30 5TV,North West,1,1185294.06,36.362
AL93 2CU,East of England,1,1184921.26,41.956
PR48 8KK,North West,1,1184600.92,33.564
E93 7AW,Greater London,1,1181614.79,30.761
OX26 5VP,South East,1,1181142.18,55.928
NW76 4FH,Greater London,1,1181069.25,54.53
DN76 5NU,Yorkshire and the Humber,1,1180211.34,18.176
TR19 8AP,South West,1,1179814.7,50.331
LS39 4XN,Yorkshire and the Humber,1,1179125.19,33.553
DY65 2YJ,West Midlands,1,1179069.29,33.553
SO43 4VN,South East,1,1178394.86,41.939
S34 1ZW,Yorkshire and the Humber,1,1178245.2,13.98
BN91 8MD,South East,1,1178146.66,18.173
TS47 4PN,North East,1,1178118.0,27.959
NN70 5SC,East Midlands,1,1177947.49,18.173
BD69 8RX,Yorkshire and the Humber,1,1177768.4,18.173
WA33 5KX,North West,1,1177556.48,33.549
HD77 7MN,Yorkshire and the Humber,1,1177234.37,27.957
OX90 3XC,South East,1,1176983.22,18.172
RH45 8ER,South East,1,1176464.92,36.343
YO2 4PH,Yorkshire and the Humber,1,1176458.76,50.321
RG20 7DR,South East,1,1176092.71,41.933
SE70 8PY,Greater London,1,1175587.91,50.318
BB46 6AS,North West,2,1175341.33,29.857
B35 2UW,West Midlands,1,1173691.09,33.542
S93 8GN,Yorkshire and the Humber,1,1173689.3,13.976
N60 3DN,Greater London,1,1173515.86,67.082
AL73 2VW,East of England,1,1173320.15,41.926
E35 6NU,Greater London,1,1172545.24,13.975
L76 3XD,North West,1,1171474.72,41.921
BT42 3FD,Northern Ireland,1,1171194.55,16.768
BH52 5CX,South West,1,1171039.39,16.768
LE73 4JS,East Midlands,1,1169701.4,16.767
N63 5WW,Greater London,1,1169409.04,83.832
HG83 7KY,Yorkshire and the Humber,1,1169236.61,18.163
WV9 6CH,West Midlands,1,1169114.45,33.532
LD40 2YW,Wales,1,1167892.63,13.971
NG24 4ME,East Midlands,1,1166140.25,13.969
NR90 3WN,East of England,1,1165653.17,13.969
DY82 7WP,West Midlands,1,1165315.3,36.318
RG96 5AF,South East,1,1165176.86,18.159
NN48 5JD,East Midlands,1,1163543.03,15.364
CO7 3SW,East of England,1,1163360.94,67.041
TS42 6ZE,North East,1,1163001.47,54.469
DN78 5AF,Yorkshire and the Humber,1,1161759.04,27.931
CV18 4JV,West Midlands,1,1161251.54,16.758
SW4 4DJ,Greater London,1,1159924.94,36.306
BT81 4ZX,Northern Ireland,1,1159424.6,18.152
PR23 4RP,North West,1,1159253.97,33.512
PA32 6UD,Scotland,1,1158629.38,27.925
BS20 5DR,South West,1,1158614.56,16.755
LU9 3WB,East of England,1,1158411.67,16.755
CM40 8NZ,East of England,1,1156460.98,30.714
LS74 3CB,Yorkshire and the Humber,1,1156140.51,36.298
LU52 5XG,East of England,1,1156038.45,16.753
RH14 3AC,South East,1,1155296.89,33.504
SY54 3UX,Wales,1,1155218.15,55.839
W81 2TG,Greater London,1,1153716.63,13.959
CV70 6CY,West Midlands,1,1153115.22,20.937
PO89 1RG,South East,1,1153030.04,16.749
WV54 8CD,West Midlands,1,1153002.04,54.436
NR67 1DY,East of England,1,1152751.02,33.498
N46 2CF,Greater London,1,1151010.28,16.747
LS5 8EU,Yorkshire and the Humber,1,1148954.41,13.954
CB32 6SA,East of England,1,1148391.32,46.048
PR52 4FR,North West,1,1147105.67,16.743
B87 3DF,West Midlands,1,1146909.65,33.486
PL60 3ZB,South West,1,1146865.47,83.715
EH60 6KH,Scotland,1,1146493.17,16.743
ST20 5EK,West Midlands,1,1146297.9,18.138
WC39 1WF,Greater London,1,1145945.21,36.275
E9 3ET,Greater London,1,1145449.36,72.547
BT40 2VS,Northern Ireland,1,1145148.9,27.902
EC88 6DC,Greater London,1,1145095.52,36.273
CV90 3YD,West Midlands,1,1144641.05,16.741
PL24 6ZD,South West,1,1144470.94,33.481
BB33 3WG,North West,1,1144275.6,16.74
LD85 8PY,Wales,1,1144269.28,16.74
GU98 5NT,South East,1,1143752.16,18.135
BT28 7JY,Northern Ireland,1,1143710.19,33.479
CV36 8ZR,West Midlands,1,1143703.66,33.479
W52 7EM,Greater London,1,1143109.7,16.739
ST76 1UZ,West Midlands,1,1142438.8,13.949
DN93 8AP,Yorkshire and the Humber,1,1142342.37,33.477
N89 4MD,Greater London,1,1142131.78,27.897
WC77 8WJ,Greater London,1,1141788.81,41.844
N14 5UP,Greater London,1,1141584.7,54.397
EC81 1PX,Greater London,1,1140695.0,27.894
W9 4EK,Greater London,1,1138749.51,50.204
W90 5BR,Greater London,1,1138561.54,33.469
W6 3SY,Greater London,1,1138522.59,18.129
BL37 1NR,North West,1,1137134.8,16.733
CV4 8TC,West Midlands,1,1136912.88,41.831
SY78 8YA,Wales,1,1136248.23,18.126
BH48 3FR,South West,1,1136101.97,36.252
EC21 7EC,Greater London,1,1135876.88,33.463
NG49 6DB,East Midlands,1,1135122.11,33.461
BT84 8KG,Northern Ireland,1,1134852.65,72.498
EC54 5WG,Greater London,1,1134706.96,30.672
M81 3TN,North West,1,1134401.98,27.883
PO20 1PC,South East,1,1133721.34,18.123
PR98 8HA,North West,1,1133608.58,13.941
GU63 7KF,South East,1,1133591.17,13.941
SO5 1FJ,South East,1,1132651.4,27.88
ST13 3SW,West Midlands,1,1132305.72,18.122
ST72 5YX,West Midlands,1,1131995.08,36.243
W51 3TR,Greater London,1,1131085.89,16.726
SE55 1GH,Greater London,1,1131057.08,16.726
SE97 7FW,Greater London,1,1130438.85,27.876
EC39 2DY,Greater London,1,1130393.1,13.938
WS54 7EE,West Midlands,1,1130235.91,13.938
SE89 5HH,Greater London,1,1129803.18,13.938
E5 8AT,Greater London,1,1128654.09,33.448
BT61 3WE,Northern Ireland,1,1128308.57,36.234
GU71 7NG,South East,1,1127652.3,33.446
BT67 6XA,Northern Ireland,1,1127608.93,33.445
OX4 4TK,South East,1,1126632.25,45.985
W66 6GY,Greater London,1,1126202.8,33.442
W66 8AC,Greater London,1,1125199.9,54.341
SE36 7EB,Greater London,1,1124716.73,50.159
CB22 1KF,East of England,1,1123768.41,18.112
YO11 1PG,Yorkshire and the Humber,1,1123633.12,16.718
PA78 4ZF,Scotland,1,1122808.23,33.435
ST94 3SH,West Midlands,1,1122100.03,16.717
HD38 8ZY,Yorkshire and the Humber,1,1122047.51,18.11
NE48 4XD,North East,1,1121725.13,16.716
PA37 7KY,Scotland,1,1121683.21,33.433
NR7 6PJ,East of England,1,1121538.99,55.721
SW43 1GZ,Greater London,1,1120652.88,50.146
HD93 4XT,Yorkshire and the Humber,1,1120600.92,33.431
WN32 7TB,North West,1,1120600.15,16.715
PA51 8UR,Scotland,1,1120078.18,13.929
SW38 1WN,Greater London,1,1119893.88,50.143
LU2 3VV,East of England,1,1119477.34,61.285
DN68 3CD,Yorkshire and the Humber,1,1119413.52,50.142
LS39 4YE,Yorkshire and the Humber,1,1119056.98,18.106
BA71 6MN,South West,1,1118385.34,41.782
AB25 2ZJ,Scotland,1,1118369.61,16.713
BL14 6TV,North West,1,1117875.14,50.137
HG16 8YJ,Yorkshire and the Humber,1,1116425.51,62.665
WC58 2CE,Greater London,1,1116424.25,16.711
NW40 4BP,Greater London,1,1115909.02,16.71
BT80 6AK,Northern Ireland,1,1114709.3,27.848
OX54 8XF,South East,1,1113930.46,50.124
SE11 5TS,Greater London,1,1113008.01,16.707
DE27 8DX,East Midlands,1,1112373.15,18.099
SE3 8KZ,Greater London,1,1110145.1,50.112
CH78 7AT,North West,1,1109095.3,41.757
L81 6XZ,North West,1,1107636.81,72.372
EC25 8PW,Greater London,1,1107272.44,54.278
PR42 8ZD,North West,1,1107179.5,54.278
RH93 3TB,South East,1,1106304.7,36.183
WC29 1UW,Greater London,1,1106033.98,33.399
N97 3JF,Greater London,1,1105919.43,16.699
M58 6PC,North West,1,1105632.97,61.23
DN20 5SU,Yorkshire and the Humber,1,1105043.23,27.831
BS56 2SN,South West,1,1104759.85,36.179
SE72 6GW,Greater London,1,1104554.47,16.698
S21 6PZ,Yorkshire and the Humber,1,1103696.27,27.828
YO20 8ZD,Yorkshire and the Humber,1,1103629.72,16.697
BT33 7FS,Northern Ireland,1,1103255.32,13.914
EC47 1PT,Greater London,1,1103013.64,13.914
LD72 8ZJ,Wales,1,1102207.42,13.913
WA11 6DJ,North West,1,1099478.92,16.692
NG37 4FR,East Midlands,1,1099427.63,27.821
NN63 7NH,East Midlands,1,1099015.55,50.076
PA17 5CJ,Scotland,1,1098846.83,18.083
N29 7KX,Greater London,1,1098806.88,36.165
SE7 5UJ,Greater London,1,1098667.15,27.819
BN42 8BV,South East,1,1098646.49,13.91
BN97 7SV,South East,1,1098642.22,66.766
RH45 3CY,South East,1,1098613.2,16.691
N95 2PU,Greater London,1,1098194.02,33.382
N4 7RT,Greater London,1,1097744.67,33.381
BN59 7XD,South East,1,1097414.54,50.07
N16 8FJ,Greater London,1,1097366.16,13.908
N14 4PJ,Greater London,1,1097226.57,45.897
BT59 3SC,Northern Ireland,1,1096040.17,13.907
PA50 3UZ,Scotland,1,1095283.38,33.376
BT85 8CW,Northern Ireland,1,1094037.92,27.811
RH65 3JX,South East,1,1093977.43,16.686
GU83 2HU,South East,1,1093333.03,13.905
EC18 3UM,Greater London,1,1093185.52,55.618
SE9 1DN,Greater London,1,1093127.22,18.076
WA38 3SM,North West,1,1092893.8,33.37
PR22 7FA,North West,1,1092754.41,33.37
E8 3CA,Greater London,1,1092057.06,13.904
NG36 4KT,East Midlands,1,1090111.16,18.072
NP30 4TN,Wales,1,1090095.22,36.145
SY78 8DV,Wales,1,1089511.19,16.681
NR13 3RW,East of England,1,1086603.5,41.696
EC60 3DR,Greater London,1,1085753.94,16.677
IV69 7JX,Scotland,1,1085356.19,33.354
AL2 4BW,East of England,1,1084807.4,33.353
W28 1JA,Greater London,1,1084542.17,13.897
WC93 4ZV,Greater London,1,1083943.24,50.026
HD3 2PM,Yorkshire and the Humber,1,1083935.02,36.13
NP56 2NN,Wales,1,1083304.66,50.024
GU87 6HC,South East,1,1083160.47,13.895
G13 3UX,Scotland,1,1083007.54,13.895
CO29 8DW,East of England,1,1082828.02,41.685
BT27 8BD,Northern Ireland,2,1082146.6400000001,39.567499999999995
E44 2GT,Greater London,1,1081840.38,16.673
DE28 8XS,East Midlands,1,1081360.06,33.345
BB6 7HN,North West,1,1080844.05,16.672
HG22 5CS,Yorkshire and the Humber,1,1080176.35,33.342
HD84 8ZM,Yorkshire and the Humber,1,1080090.26,18.06
CM86 1EF,East of England,1,1079948.76,41.677
B4 1DJ,West Midlands,1,1079745.68,33.341
NW70 2XC,Greater London,1,1079262.32,36.119
SE18 5SJ,Greater London,1,1079258.01,33.34
EH77 8WX,Scotland,1,1079068.19,13.892
EX54 7CF,South West,1,1078976.29,33.34
GU97 8GG,South East,1,1078934.18,27.783
E69 4ZT,Greater London,1,1078689.78,50.009
BA54 5RK,South West,1,1078592.08,33.339
SY43 7US,Wales,1,1077853.61,55.562
WS85 1YG,West Midlands,1,1076828.79,33.335
BN70 1RE,South East,1,1076681.16,27.779
YO4 7CR,Yorkshire and the Humber,1,1076430.85,41.667
EC21 3VK,Greater London,1,1075756.73,16.666
HU82 1DB,Yorkshire and the Humber,1,1075093.59,41.664
OX6 7JX,South East,1,1075069.56,36.109
SW84 2YG,Greater London,1,1075059.04,55.552
DE67 7VK,East Midlands,1,1074767.79,18.054
TR9 6GE,South West,1,1074425.64,41.662
WA71 3WP,North West,1,1073094.99,36.104
OX9 3RJ,South East,1,1071967.88,49.986
DL22 2YJ,North East,1,1071848.12,16.662
L8 2DF,North West,1,1071585.55,18.05
WC95 8WM,Greater London,1,1071297.21,55.538
NW26 3ZJ,Greater London,1,1070695.25,33.321
EC32 6RJ,Greater London,1,1070467.15,49.981
EX50 6TY,South West,1,1069146.7,13.882
SY43 8DX,Wales,1,1069065.92,13.882
NN96 3GN,East Midlands,1,1069019.11,16.659
NW11 7SX,Greater London,1,1068519.54,15.27
HU77 1MC,Yorkshire and the Humber,1,1067435.85,16.657
RH17 5DW,South East,1,1067390.01,13.881
NW75 7KN,Greater London,1,1067218.96,33.313
ST29 1PF,West Midlands,1,1066875.92,13.88
TS50 8NR,North East,1,1066531.1,27.76
WC88 5VN,Greater London,1,1065539.24,16.655
GU94 7SZ,South East,1,1064286.68,33.307
L63 8VE,North West,1,1064031.26,27.755
CO80 3DC,East of England,1,1063871.37,54.122
B88 8VV,West Midlands,1,1063096.67,13.877
SW3 5GX,Greater London,1,1062630.25,13.876
WV1 1KM,West Midlands,1,1061200.44,27.75
SW24 1NP,Greater London,1,1061124.45,36.075
NG65 1TX,East Midlands,1,1060833.37,16.649
E62 3SM,Greater London,1,1060766.97,18.037
EH82 4RG,Scotland,1,1060194.73,13.874
W52 6YK,Greater London,1,1058381.1,45.778
CO36 7CE,East of England,1,1058057.84,16.646
WV1 1NX,West Midlands,1,1057593.97,27.743
S65 6XG,Yorkshire and the Humber,1,1056846.08,18.032
CH46 1GX,North West,1,1056702.93,33.29
W60 8KE,Greater London,1,1056567.41,18.032
B21 6CA,West Midlands,1,1056389.15,16.644
SE66 7YX,Greater London,1,1055865.38,13.87
ST74 3CT,West Midlands,1,1055607.92,33.287
W70 1PM,Greater London,1,1055564.85,18.03
W28 4GF,Greater London,1,1054463.64,13.869
BN69 3JF,South East,1,1054274.95,13.868
LN27 6YU,East Midlands,1,1054254.34,13.868
L60 6VZ,North West,1,1053877.42,66.566
LD2 4ZC,Wales,1,1053256.3,16.641
BN10 8CY,South East,1,1053164.99,36.055
LE15 6DJ,East Midlands,1,1052807.22,33.281
EC90 4RP,Greater London,1,1050819.7,27.73
PO65 3UC,South East,1,1050367.26,13.865
G64 6SG,Scotland,1,1050325.73,13.865
CB43 7CF,East of England,1,1050313.02,16.638
E29 4WP,Greater London,1,1049588.28,16.637
W6 4VJ,Greater London,1,1049518.9,16.637
N91 5AM,Greater London,1,1049042.72,13.863
DH27 7XF,North East,1,1048465.94,13.863
DL6 6SJ,North East,1,1047725.09,33.269
E74 8HU,Greater London,1,1047709.93,36.042
BT34 7HW,Northern Ireland,1,1047498.8,27.724
E80 6SK,Greater London,1,1047035.25,49.901
AL82 7XP,East of England,1,1047031.34,36.04
WC26 6FH,Greater London,1,1046457.8,49.899
LL86 5BY,Wales,1,1045805.17,16.632
SW39 3HH,Greater London,1,1045451.79,33.264
SE51 3FH,Greater London,1,1045361.39,55.439
EX27 6MP,South West,1,1044479.55,16.631
WS31 6YW,West Midlands,1,1044328.93,16.631
N33 8AG,Greater London,1,1042193.87,54.042
BS23 5RP,South West,1,1042144.14,16.628
TR69 3VM,South West,1,1041635.17,27.713
ST88 7AS,West Midlands,1,1041154.16,13.856
LS77 3NZ,Yorkshire and the Humber,1,1040314.22,16.626
E10 5AC,Greater London,1,1040083.26,18.011
SE61 2WR,Greater London,1,1039843.68,33.251
S39 4XZ,Yorkshire and the Humber,1,1039790.6,49.876
BD39 7WW,Yorkshire and the Humber,1,1039400.5,13.854
IV13 7FC,Scotland,1,1038769.56,41.561
NN98 2NW,East Midlands,1,1038719.13,45.717
HG71 4BK,Yorkshire and the Humber,1,1038718.06,49.873
TS85 7WM,North East,1,1038235.51,60.953
BD33 8UB,Yorkshire and the Humber,1,1035298.48,33.24
HU87 1MG,Yorkshire and the Humber,1,1034609.23,49.858
BT13 7SB,Northern Ireland,1,1034339.72,18.004
CH50 2RS,North West,1,1034288.68,13.849
LE32 4NE,East Midlands,1,1033481.12,13.848
NW1 2FG,Greater London,1,1033271.33,18.003
DH97 4PG,North East,1,1032715.82,13.848
BH95 3UA,South West,1,1031859.6,41.541
NG56 1PA,East Midlands,1,1031551.54,33.232
LE45 8FN,East Midlands,1,1031371.28,49.847
BL1 1JE,North West,1,1031347.29,16.616
GL82 6AP,South West,1,1030886.39,18.0
AL66 2VH,East of England,1,1030560.33,13.846
N33 7DE,Greater London,1,1030051.69,17.999
G71 4ST,Scotland,1,1029791.82,20.767
CH70 5GH,North West,1,1029668.2,33.227
W93 4MF,Greater London,1,1028986.3,49.839
L39 5EA,North West,1,1028442.37,13.844
SE53 6MD,Greater London,1,1028242.03,17.996
LN94 1CN,East Midlands,1,1027587.21,53.987
BT67 6JB,Northern Ireland,1,1027494.07,15.227
WN96 7VS,North West,1,1027054.26,45.679
HU9 3FK,Yorkshire and the Humber,1,1026835.9,53.984
WN60 8PP,North West,1,1026586.43,35.989
LE12 8KN,East Midlands,1,1026331.77,13.842
CM45 6EG,East of England,1,1025901.88,13.841
SE94 2UV,Greater London,1,1025728.36,13.841
BL16 5VU,North West,1,1025436.85,13.841
BN83 1RK,South East,1,1025310.35,16.609
RH66 8VC,South East,1,1023886.17,27.678
IV14 5MG,Scotland,1,1023724.76,55.356
DY65 7KP,West Midlands,1,1023377.83,17.99
PO71 4TZ,South East,1,1022496.18,27.676
EC22 4YG,Greater London,1,1021280.92,27.673
RG10 7EH,South East,1,1021024.02,17.987
IV59 6WX,Scotland,1,1020762.0,17.987
BN49 1EC,South East,1,1020134.37,17.986
BT43 7AG,Northern Ireland,1,1019507.52,33.204
PO47 2BG,South East,1,1019405.57,35.97
AB23 3ER,Scotland,1,1018687.99,17.984
NW89 2ZU,Greater London,1,1018354.56,13.834
LS19 8ZE,Yorkshire and the Humber,1,1018034.03,41.5
LS13 6CH,Yorkshire and the Humber,1,1017175.86,27.665
BT57 3SN,Northern Ireland,1,1017097.83,27.665
SE95 1ZF,Greater London,1,1016605.64,17.982
CV86 1TV,West Midlands,1,1016017.32,16.598
DD92 1KJ,Scotland,1,1015548.71,13.831
LE98 3DG,East Midlands,1,1015454.63,33.194
SE44 2RG,Greater London,1,1015410.56,33.194
BB78 7HH,North West,1,1014865.58,27.661
N90 2TT,Greater London,1,1014728.23,27.66
PL75 1SJ,South West,1,1014625.71,30.426
BN25 1PM,South East,1,1014610.18,33.192
EC2 4GC,Greater London,1,1014194.24,13.83
IP95 5AN,East of England,1,1013262.77,49.783
WV66 5KE,West Midlands,1,1013067.06,17.977
LS15 7PE,Yorkshire and the Humber,1,1012444.77,13.828
WC6 3MV,Greater London,1,1012267.26,16.593
DN96 6RZ,Yorkshire and the Humber,1,1011705.49,27.654
WA68 6DC,North West,1,1011512.33,13.827
NW41 6SX,Greater London,1,1011447.2,49.777
BL14 3ZJ,North West,1,1011228.75,27.653
DL1 5DH,North East,1,1010954.5,17.974
W75 3MB,Greater London,1,1010798.12,16.592
